address,user,debt,date
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb221963cad5856c657647d7126a6fe6a47cac773,26522.902207114483,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb71ddd9c9edaf9ff760ff8990aecfd04b0bf105e,29000.029074332648,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb8d9f9069ad902df16db85c0563b1095b997f225,150.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb93ca0b396ce95bc80e623800ddb15ad2c0bca64,40000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb957dccaa1ccfb1eb78b495b499801d591d8a403,800.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xbe78a774fa6d174fb36f8d9b41782be0aa0e54ce,50638.37,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xbfc37c3ed28ef2d3679eb0cd148ee609295b81a6,8000.005697562351,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc62eecc24cb6e84da2409e945ddcf7386118c57a,20999.999999999996,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc7719ed61cc102cc0472e3739055b07857ed2dc2,4000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,300000.1387731701,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xce1ef24e14e6994a5277fda4859c3a6d06c8c82c,5569.180286431051,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd0c096ac82eba8d7a26f96ffc34b4e3bba3a1122,7513.964046639389,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd28a4c5b3685e5948d8a57f124669eafb69f05bb,15000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd2bc4e7ecfa4ec39069623854cd114dcd8771b84,80000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd50cbde55f8da4e8cf94f38deae2c722a5bd156b,90000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,35000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xdcf789b4101e62bd423e5d3d982b2f210d16b840,9339.35967685597,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xe057e6386047c690f6d2804ecd61e68441774bbc,220025.4010710776,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xe5350e927b904fdb4d2af55c566e269bb3df1941,40000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xf9ec3353fb4e9e8b602731baac10ee20b01edb31,275000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xfdc7407dcccacc2c70a9a3f01fa47ee799e1c0a2,5000.0,2023-05-22
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x0061b29221f26ac2e8f6eef4d242f03dcd306501,6000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x02d5528a168622afc3b2bcb9daf015decef5fad1,13000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x050f60248ded87b7bcbbaadf4db9d69d7664c2a0,1449.2066505893517,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x108e4f1486bb38b60629ab570d82bf5420181217,1750.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1101f58563ee35ba816430c37abef8470ae28c68,1000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1109297e392d92c1613fdbdf30579a0215c20da9,290000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x17e6cb1ed2ba6e3449b67ad95e1fb4b4c8c1b6e4,15000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1aceff73c5c3afc630c1fc8b484527a23f4eb134,1500.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,0.012686308927344583,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x24f25366213981878e791786f9f9a8bd3fba41da,49343.51362603781,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x284a6c14ba3c6741ecd7cf4c76a7edf157dfc052,1600.0002185393619,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x29f227b10c58457d8837031c813216de82f9abaf,38323.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x358506b4c5c441873ade429c5a2be777578e2c6f,100.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x38f046ae944021351ce5c2486dee3027c949858f,199999.99999999997,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3c80a011d6dc046c46304c456e7f713e2efe2541,551237.4215685967,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3de338ecd19234437bdd453b841867c5a6e56056,7000.566401796832,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3e909f4eba38ddc71aa72e1ba3be7edd312818c2,45000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,51226.56390922353,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x46a83dc1a264bff133db887023d2884167094837,420000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4cfd3509c1fe601914aa01e34a16b5c9d41f8f55,24999.999999999996,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4d794f31fb3e6987d9875d33d84515b1b869200a,74001.64151588008,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4e06ea07ac8649c35b856301f26cc65db3465684,150000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5180db0237291a6449dda9ed33ad90a38787621c,2000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x52454b3cbc8b2f5b8070e6bb2f40491a09eae69c,642.2277398056558,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5668ead1edb8e2a4d724c8fb9cb5ffeabeb422dc,750.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5b2d776723f14c881bc69b5a479fa7ea0e6e3dc1,5500.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5d9ff4191297436cab2d2464e10d6b809278bd0f,5454.200384820025,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5f55059a1bd5598053a2127d5f642ecd3a68eb3c,19000.000000000004,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x6977e753e022f65ebeb170d8267b2ea54a431523,2852.409516614645,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x70924482fd908923c8a7bc3e4c24df76561ea1ea,30.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7563839e02004d3f419ff78df4256e9c5dd713ed,3000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7a16ff8270133f063aab6c9977183d9e72835428,1438468.5902244628,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7b0f06ae753a4557264b503d63bfe935aed9b07f,93.94487463546791,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7c9f43215d3b3d5055433a9d7b12bcbf9f4be442,4400.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x823dafe1fcdd9e36387afb542497e837c85b50f4,47000.159116490155,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x8d859c31c4be7941fab20bd9b86e202c61681e45,40000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x90c0bf8d71369d21f8addf0da33d21dcb0b1c384,49999.99999999999,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x99ed04c212dd3929e9063bd78b26ef41858cb62c,60000.83959861698,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x9ecdb5055dda16248cc1f243268fb568ad31b56e,145.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xaa57b4d752aaf969ab53d75528a96729f2cc9af2,80012.60663136067,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb04e51df952ed99e57367b99790fadf525413d40,54505.26610229558,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb221963cad5856c657647d7126a6fe6a47cac773,26522.902207114483,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb71ddd9c9edaf9ff760ff8990aecfd04b0bf105e,29000.029074332648,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb8d9f9069ad902df16db85c0563b1095b997f225,150.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb93ca0b396ce95bc80e623800ddb15ad2c0bca64,40000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb957dccaa1ccfb1eb78b495b499801d591d8a403,800.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xbe78a774fa6d174fb36f8d9b41782be0aa0e54ce,50638.37,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xbfc37c3ed28ef2d3679eb0cd148ee609295b81a6,8000.005697562351,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc343231ed2e07ff9b194c4f7f7c7d2733d537f4c,31.515307566824823,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc62eecc24cb6e84da2409e945ddcf7386118c57a,20999.999999999996,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc7719ed61cc102cc0472e3739055b07857ed2dc2,4000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,300000.1387731701,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xce1ef24e14e6994a5277fda4859c3a6d06c8c82c,5569.180286431051,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd0c096ac82eba8d7a26f96ffc34b4e3bba3a1122,7513.964046639389,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd28a4c5b3685e5948d8a57f124669eafb69f05bb,15000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd2bc4e7ecfa4ec39069623854cd114dcd8771b84,80000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd50cbde55f8da4e8cf94f38deae2c722a5bd156b,90000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,35000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xdcf789b4101e62bd423e5d3d982b2f210d16b840,9339.35967685597,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xe057e6386047c690f6d2804ecd61e68441774bbc,220025.4010710776,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xe5350e927b904fdb4d2af55c566e269bb3df1941,40000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xf9ec3353fb4e9e8b602731baac10ee20b01edb31,275000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xfdc7407dcccacc2c70a9a3f01fa47ee799e1c0a2,5000.0,2023-05-23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x0061b29221f26ac2e8f6eef4d242f03dcd306501,6000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x02d5528a168622afc3b2bcb9daf015decef5fad1,13000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x050f60248ded87b7bcbbaadf4db9d69d7664c2a0,1449.2066505893517,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x108e4f1486bb38b60629ab570d82bf5420181217,1750.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1101f58563ee35ba816430c37abef8470ae28c68,1000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1109297e392d92c1613fdbdf30579a0215c20da9,0.013941848179815204,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x17e6cb1ed2ba6e3449b67ad95e1fb4b4c8c1b6e4,15000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1aceff73c5c3afc630c1fc8b484527a23f4eb134,1500.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,0.012686308927344583,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x24f25366213981878e791786f9f9a8bd3fba41da,49343.51362603781,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x2761a575cf6ea58d9d59426f1733df573d92cf36,157.41445753801779,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x284a6c14ba3c6741ecd7cf4c76a7edf157dfc052,1600.0002185393619,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x29f227b10c58457d8837031c813216de82f9abaf,38323.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x358506b4c5c441873ade429c5a2be777578e2c6f,100.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x38f046ae944021351ce5c2486dee3027c949858f,199999.99999999997,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3c80a011d6dc046c46304c456e7f713e2efe2541,551237.4215685967,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3de338ecd19234437bdd453b841867c5a6e56056,7000.566401796832,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3e909f4eba38ddc71aa72e1ba3be7edd312818c2,45000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,51226.56390922353,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x46a83dc1a264bff133db887023d2884167094837,420000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4cfd3509c1fe601914aa01e34a16b5c9d41f8f55,24999.999999999996,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4d794f31fb3e6987d9875d33d84515b1b869200a,74001.64151588008,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4e06ea07ac8649c35b856301f26cc65db3465684,150000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5180db0237291a6449dda9ed33ad90a38787621c,2000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x52454b3cbc8b2f5b8070e6bb2f40491a09eae69c,642.2277398056558,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5668ead1edb8e2a4d724c8fb9cb5ffeabeb422dc,750.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5b2d776723f14c881bc69b5a479fa7ea0e6e3dc1,5500.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5d9ff4191297436cab2d2464e10d6b809278bd0f,5454.200384820025,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5f55059a1bd5598053a2127d5f642ecd3a68eb3c,19000.000000000004,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x6977e753e022f65ebeb170d8267b2ea54a431523,2852.409516614645,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x70924482fd908923c8a7bc3e4c24df76561ea1ea,30.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7563839e02004d3f419ff78df4256e9c5dd713ed,3000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x788e066697f1a792b35e8f95747c11e4e2a85616,20500.063055600076,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7a16ff8270133f063aab6c9977183d9e72835428,1438468.5902244628,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7aaee144a14ec3ba0e468c9dcf4a89fdb62c5aa6,30000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7b0f06ae753a4557264b503d63bfe935aed9b07f,93.94487463546791,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7c9f43215d3b3d5055433a9d7b12bcbf9f4be442,4400.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x823dafe1fcdd9e36387afb542497e837c85b50f4,47000.159116490155,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x8d859c31c4be7941fab20bd9b86e202c61681e45,40000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x90c0bf8d71369d21f8addf0da33d21dcb0b1c384,49999.99999999999,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x99ed04c212dd3929e9063bd78b26ef41858cb62c,60000.83959861698,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x9ecdb5055dda16248cc1f243268fb568ad31b56e,145.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xaa57b4d752aaf969ab53d75528a96729f2cc9af2,80012.60663136067,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb04e51df952ed99e57367b99790fadf525413d40,54505.26610229558,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb0f0b978579c9430b2299fe5b8791c5ad2a96a0e,7402.893782527736,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb221963cad5856c657647d7126a6fe6a47cac773,50358.171689943876,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb71ddd9c9edaf9ff760ff8990aecfd04b0bf105e,29000.029074332648,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb8d9f9069ad902df16db85c0563b1095b997f225,150.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb93ca0b396ce95bc80e623800ddb15ad2c0bca64,40000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xb957dccaa1ccfb1eb78b495b499801d591d8a403,800.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xbe78a774fa6d174fb36f8d9b41782be0aa0e54ce,50648.24222324475,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xbfc37c3ed28ef2d3679eb0cd148ee609295b81a6,2310.384380366664,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc343231ed2e07ff9b194c4f7f7c7d2733d537f4c,31.5169562152458,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc4e86fd0b7783b43385de7213c2c8d541ba6aef0,0.003626769136119666,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xc62eecc24cb6e84da2409e945ddcf7386118c57a,20999.999999999996,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,300000.1387731701,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xcd222af748fa0beee1b30b43f2c7447c9514dfde,0.1728272165492111,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xce1ef24e14e6994a5277fda4859c3a6d06c8c82c,5569.180286431051,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd0c096ac82eba8d7a26f96ffc34b4e3bba3a1122,5655.461759448162,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd28a4c5b3685e5948d8a57f124669eafb69f05bb,15000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd2bc4e7ecfa4ec39069623854cd114dcd8771b84,80000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xd50cbde55f8da4e8cf94f38deae2c722a5bd156b,90000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,35000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xdcf789b4101e62bd423e5d3d982b2f210d16b840,9339.35967685597,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xe057e6386047c690f6d2804ecd61e68441774bbc,220025.4010710776,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xe23786b44c1bb514a22f828f93b0da0673bf2796,362.5357030713638,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xe5350e927b904fdb4d2af55c566e269bb3df1941,40000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xf9ec3353fb4e9e8b602731baac10ee20b01edb31,275000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xfb9357f2fec6f437bf7757d5fcb7fb1296816715,15024.173674032252,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0xfdc7407dcccacc2c70a9a3f01fa47ee799e1c0a2,5000.0,2023-05-24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x0061b29221f26ac2e8f6eef4d242f03dcd306501,6000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x02d5528a168622afc3b2bcb9daf015decef5fad1,13000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x050f60248ded87b7bcbbaadf4db9d69d7664c2a0,1449.2066505893517,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x108e4f1486bb38b60629ab570d82bf5420181217,1750.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1101f58563ee35ba816430c37abef8470ae28c68,1000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1109297e392d92c1613fdbdf30579a0215c20da9,0.013941848179815204,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x17e6cb1ed2ba6e3449b67ad95e1fb4b4c8c1b6e4,15000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x1aceff73c5c3afc630c1fc8b484527a23f4eb134,1500.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,0.012686308927344583,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x24f25366213981878e791786f9f9a8bd3fba41da,49343.51362603781,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x2761a575cf6ea58d9d59426f1733df573d92cf36,157.41445753801779,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x284a6c14ba3c6741ecd7cf4c76a7edf157dfc052,1600.0002185393619,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x29f227b10c58457d8837031c813216de82f9abaf,38323.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x358506b4c5c441873ade429c5a2be777578e2c6f,100.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,300000.1447062105,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x38f046ae944021351ce5c2486dee3027c949858f,199999.99999999997,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3c80a011d6dc046c46304c456e7f713e2efe2541,537648.5649900732,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3de338ecd19234437bdd453b841867c5a6e56056,7000.566401796832,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x3e909f4eba38ddc71aa72e1ba3be7edd312818c2,45000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,51226.56390922353,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x46a83dc1a264bff133db887023d2884167094837,420000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4cfd3509c1fe601914aa01e34a16b5c9d41f8f55,24999.999999999996,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4d794f31fb3e6987d9875d33d84515b1b869200a,74001.64151588008,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x4e06ea07ac8649c35b856301f26cc65db3465684,150000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5180db0237291a6449dda9ed33ad90a38787621c,2000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x52454b3cbc8b2f5b8070e6bb2f40491a09eae69c,642.2277398056558,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5668ead1edb8e2a4d724c8fb9cb5ffeabeb422dc,750.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5b2d776723f14c881bc69b5a479fa7ea0e6e3dc1,5500.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5d9ff4191297436cab2d2464e10d6b809278bd0f,5454.200384820025,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x5f55059a1bd5598053a2127d5f642ecd3a68eb3c,19000.000000000004,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x6780ac060fdcba20ae02a6197c84bdc70cf8716b,40000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x6977e753e022f65ebeb170d8267b2ea54a431523,2852.409516614645,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x70924482fd908923c8a7bc3e4c24df76561ea1ea,30.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7563839e02004d3f419ff78df4256e9c5dd713ed,3000.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x788e066697f1a792b35e8f95747c11e4e2a85616,20500.063055600076,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7a16ff8270133f063aab6c9977183d9e72835428,1438468.5902244628,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7aaee144a14ec3ba0e468c9dcf4a89fdb62c5aa6,50003.07361515787,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7b0f06ae753a4557264b503d63bfe935aed9b07f,93.94487463546791,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7c9f43215d3b3d5055433a9d7b12bcbf9f4be442,4400.0,2023-05-25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,0x7e04231a59c9589d17bcf2b0614bc86ad5df7c11,54112.55102754157,2023-05-25
